Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
MATERNELLES (année scolaire 2021/2022);GUSTAVE DORE (3) MAT;3 RUE GUSTAVE DORE;17ème Ardt;75117;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.303012357513236, 48.88624496405002]}";48.8862449641,2.30301235751
MATERNELLES (année scolaire 2021/2022);BOUVINES (6) MAT;6 AVENUE DE BOUVINES;11ème Ardt;75111;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.396580285444299, 48.85025476788999]}";48.8502547679,2.39658028544
MATERNELLES (année scolaire 2021/2022);MURAT (162) MAT;162 BOULEVARD MURAT;16ème Ardt;75116;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.265105062095442, 48.838953773242956]}";48.8389537732,2.2651050621
MATERNELLES (année scolaire 2021/2022);LEGOUVE (6) MAT;6 RUE LEGOUVE;10ème Ardt;75110;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.362175399922302, 48.87225486900607]}";48.872254869,2.36217539992
MATERNELLES (année scolaire 2020/2021);PAUL GERVAIS (2) MAT;2 RUE PAUL GERVAIS;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.347516646194573, 48.83154352397799]}";48.831543524,2.34751664619
MATERNELLES (année scolaire 2020/2021);VAUVENARGUES (52) MAT;52 RUE VAUVENARGUES;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.331537079400387, 48.89541851832371]}";48.8954185183,2.3315370794
MATERNELLES (année scolaire 2020/2021);GEORGES THILL (11) MAT;11 RUE GEORGES THILL;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.388884800989842, 48.88670168830516]}";48.8867016883,2.38888480099
MATERNELLES (année scolaire 2020/2021);LACORDAIRE (5) MAT;5 RUE LACORDAIRE;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.28443611900075, 48.84406863736528]}";48.8440686374,2.284436119
MATERNELLES (année scolaire 2020/2021);LEON SCHWARTZENBERG (11) MAT;11 SQUARE ALBAN SATRAGNE;10ème Ardt;75110;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.355248422695462, 48.875453943359695]}";48.8754539434,2.3552484227
MATERNELLES (année scolaire 2020/2021);LONGUES RAIES (29) MAT;29 RUE DES LONGUES RAIES;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.347656431852859, 48.82117989869817]}";48.8211798987,2.34765643185
MATERNELLES (année scolaire 2020/2021);SADI LECOINTE (8) MAT;8 RUE SADI LECOINTE;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.373882185658986, 48.88035393950243]}";48.8803539395,2.37388218566
MATERNELLES (année scolaire 2020/2021);PROCESSION (66) MAT;66 RUE DE LA PROCESSION;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.309429982003984, 48.836574140344055]}";48.8365741403,2.309429982
MATERNELLES (année scolaire 2020/2021);COLETTE MAGNY (21) MAT;84 RUE CURIAL;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.374620279812698, 48.89490828414763]}";48.8949082841,2.37462027981
MATERNELLES (année scolaire 2020/2021);BIENFAISANCE (12) MAT;12 RUE DE LA BIENFAISANCE;8ème Ardt;75108;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.320127040372979, 48.87681496263422]}";48.8768149626,2.32012704037
MATERNELLES (année scolaire 2020/2021);PRESENTATION (4B) MAT;4 bis RUE DE LA PRESENTATION;11ème Ardt;75111;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.377028243622057, 48.87101001795684]}";48.871010018,2.37702824362
MATERNELLES (année scolaire 2020/2021);DUNOIS (71) MAT;71 RUE DUNOIS;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.3661413027509, 48.833044183500526]}";48.8330441835,2.36614130275
MATERNELLES (année scolaire 2020/2021);HIPPOLYTE MAINDRON (48) MAT;48 RUE HIPPOLYTE MAINDRON;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.320559194450543, 48.83040457696268]}";48.830404577,2.32055919445
MATERNELLES (année scolaire 2020/2021);ST GERMAIN L'AUXERROIS (6) MAT;6 RUE SAINT-GERMAIN L'AUXERROIS;1er Ardt;75101;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.345386713065591, 48.85821794704414]}";48.858217947,2.34538671307
MATERNELLES (année scolaire 2020/2021);VANEAU (48) MAT;48 RUE VANEAU;7ème Ardt;75107;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.319164370303576, 48.851203828899635]}";48.8512038289,2.3191643703
MATERNELLES (année scolaire 2020/2021);DAUMESNIL (70) MAT;70 AVENUE DAUMESNIL;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.380346985761572, 48.844700290883544]}";48.8447002909,2.38034698576
MATERNELLES (année scolaire 2020/2021);ROQUETTE (144) MAT;144 RUE DE LA ROQUETTE;11ème Ardt;75111;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.38230266486954, 48.8580748035193]}";48.8580748035,2.38230266487
MATERNELLES (année scolaire 2020/2021);AUGUSTE PERRET (11) MAT;11 RUE AUGUSTE PERRET;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.359409704363316, 48.824740597069884]}";48.8247405971,2.35940970436
MATERNELLES (année scolaire 2020/2021);FERDINAND FLOCON (3) MAT;3 RUE FERDINAND FLOCON;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.345648605441024, 48.89126196618973]}";48.8912619662,2.34564860544
MATERNELLES (année scolaire 2020/2021);EUPATORIA (15) MAT;15 RUE D' EUPATORIA;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.387335867710611, 48.868895923798846]}";48.8688959238,2.38733586771
MATERNELLES (année scolaire 2020/2021);BELZUNCE (3) POLY;3 RUE DE BELZUNCE;10ème Ardt;75110;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.352834090670798, 48.87919121558663]}";48.8791912156,2.35283409067
MATERNELLES (année scolaire 2020/2021);44 ENFANTS D'IZIEU (2) POLY;2 PLACE DES QUARANTE-QUATRE ENFANTS D'IZIEU;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.356256611142829, 48.82163734442745]}";48.8216373444,2.35625661114
MATERNELLES (année scolaire 2020/2021);CHAMPAGNE (17) POLY;17 CITÉ CHAMPAGNE;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.404208980910897, 48.85333032620817]}";48.8533303262,2.40420898091
MATERNELLES (année scolaire 2020/2021);GROS (18) POLY;18 RUE GROS;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.276148551055149, 48.85138249712523]}";48.8513824971,2.27614855106
MATERNELLES (année scolaire 2020/2021);BALANCHINE (8-10) POLY;8 RUE GEORGE BALANCHINE;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.37364455532513, 48.836467195826174]}";48.8364671958,2.37364455533
MATERNELLES (année scolaire 2021/2022);PRESENTATION (4B) MAT;4 bis RUE DE LA PRESENTATION;11ème Ardt;75111;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.377028243622057, 48.87101001795684]}";48.871010018,2.37702824362
MATERNELLES (année scolaire 2021/2022);BELLES FEUILLES (3) POLY;3 IMPASSE DES BELLES FEUILLES;16ème Ardt;75116;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.280778166087784, 48.86883571714286]}";48.8688357171,2.28077816609
MATERNELLES (année scolaire 2021/2022);VIOLET (38) MAT;38 RUE VIOLET;15ème Ardt;75115;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.292854974866157, 48.84750408293092]}";48.8475040829,2.29285497487
MATERNELLES (année scolaire 2021/2022);PALIKAO (32) MAT;32 RUE DE PALI KAO;20ème Ardt;75120;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.382206045422029, 48.870415286527255]}";48.8704152865,2.38220604542
MATERNELLES (année scolaire 2021/2022);BLANCHE (9 B) MAT;9 bis RUE BLANCHE;9ème Ardt;75109;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.3317475456180112, 48.87806920782907]}";48.8780692078,2.33174754562
MATERNELLES (année scolaire 2021/2022);OLIVIER METRA (31-33) MAT;32 RUE OLIVIER METRA;20ème Ardt;75120;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.393799457257275, 48.87306925545656]}";48.8730692555,2.39379945726
MATERNELLES (année scolaire 2021/2022);MAURICE ROUVIER (2) MAT;2 RUE MAURICE ROUVIER;14ème Ardt;75114;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.310572150253057, 48.83060046384505]}";48.8306004638,2.31057215025
MATERNELLES (année scolaire 2021/2022);FRERES VOISIN (3) POLY;3 BOULEVARD DES FRERES VOISIN;15ème Ardt;75115;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.268341258697311, 48.82796359396378]}";48.827963594,2.2683412587
MATERNELLES (année scolaire 2021/2022);LECOMTE (6) POLY;6 RUE LECOMTE;17ème Ardt;75117;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.321071444973093, 48.888671046665635]}";48.8886710467,2.32107144497
MATERNELLES (année scolaire 2021/2022);LACORDAIRE (5) MAT;5 RUE LACORDAIRE;15ème Ardt;75115;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.28443611900075, 48.84406863736528]}";48.8440686374,2.284436119
MATERNELLES (année scolaire 2021/2022);SAUSSURE (48) MAT;48 RUE DE SAUSSURE;17ème Ardt;75117;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.315250386521018, 48.885193147775894]}";48.8851931478,2.31525038652
MATERNELLES (année scolaire 2021/2022);D'ARTAGNAN (12) MAT;12 RUE D'ARTAGNAN;12ème Ardt;75112;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.386755512219279, 48.84540652764175]}";48.8454065276,2.38675551222
MATERNELLES (année scolaire 2021/2022);GEORGES THILL (11) MAT;11 RUE GEORGES THILL;19ème Ardt;75119;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.388884800989842, 48.88670168830516]}";48.8867016883,2.38888480099
MATERNELLES (année scolaire 2021/2022);SERVAN (54) MAT;54 RUE SERVAN;11ème Ardt;75111;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.38181381253039, 48.86303125450895]}";48.8630312545,2.38181381253
MATERNELLES (année scolaire 2020/2021);THEODORE DECK (2) MAT;2 RUE THEODORE DECK;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.29072331374383, 48.83766552711038]}";48.8376655271,2.29072331374
MATERNELLES (année scolaire 2020/2021);PARADIS (20) MAT;20 RUE DE PARADIS;10ème Ardt;75110;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.35354423383584, 48.874871515601875]}";48.8748715156,2.35354423384
MATERNELLES (année scolaire 2020/2021);ELISA LEMONNIER (15) MAT;15 RUE ELISA LEMONNIER;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.389444324427242, 48.840839037913405]}";48.8408390379,2.38944432443
MATERNELLES (année scolaire 2019/2020);TANDOU (16) POLY;16 RUE TANDOU;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.379959680721849, 48.886153624327626]}";48.8861536243,2.37995968072
MATERNELLES (année scolaire 2019/2020);ST MARTIN (211) POLY;211 RUE SAINT-MARTIN;3ème Ardt;75103;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.352812308934106, 48.86407166764568]}";48.8640716676,2.35281230893
MATERNELLES (année scolaire 2019/2020);VITRUVE (68) MAT;68 RUE VITRUVE;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.406797222357745, 48.859261205136825]}";48.8592612051,2.40679722236
MATERNELLES (année scolaire 2019/2020);BIDASSOA (21) MAT;21 RUE DE LA BIDASSOA;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.393684940876885, 48.866117857301404]}";48.8661178573,2.39368494088
MATERNELLES (année scolaire 2019/2020);LANCRY (15) POLY;15 RUE DE LANCRY;10ème Ardt;75110;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.360343891572516, 48.86956843413234]}";48.8695684341,2.36034389157
MATERNELLES (année scolaire 2019/2020);EMILE BOLLAERT (53) POLY;53 RUE EMILE BOLLAERT;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.374635191558698, 48.89969071537215]}";48.8996907154,2.37463519156
MATERNELLES (année scolaire 2019/2020);ST JACQUES (242) MAT;242 RUE SAINT-JACQUES;5ème Ardt;75105;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.341796446685034, 48.84408615346595]}";48.8440861535,2.34179644669
MATERNELLES (année scolaire 2019/2020);ROCHECHOUART (22) MAT;22 RUE DE ROCHECHOUART;9ème Ardt;75109;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.344952519430832, 48.87776380324084]}";48.8777638032,2.34495251943
MATERNELLES (année scolaire 2019/2020);AUBERVILLIERS (132) MAT;132 RUE D' AUBERVILLIERS;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.369369682183844, 48.89194768874511]}";48.8919476887,2.36936968218
MATERNELLES (année scolaire 2019/2020);LONGUES RAIES (29) MAT;29 RUE DES LONGUES RAIES;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.347656430468419, 48.82117990048936]}";48.8211799005,2.34765643047
MATERNELLES (année scolaire 2019/2020);BESLAY (2) MAT;2 PASSAGE BESLAY;11ème Ardt;75111;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.373467183831364, 48.86300084949054]}";48.8630008495,2.37346718383
MATERNELLES (année scolaire 2019/2020);GRANDS CHAMPS (22) MAT;12 RUE DES GRANDS CHAMPS;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.399742553512755, 48.850458538305524]}";48.8504585383,2.39974255351
MATERNELLES (année scolaire 2019/2020);CHAT.DES RENTIERS (103) MAT;103 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.367210842509874, 48.82817384005207]}";48.8281738401,2.36721084251
MATERNELLES (année scolaire 2019/2020);ETIENNE MARCEL (20) POLY;20 RUE ETIENNE MARCEL;2ème Ardt;75102;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.348314568868274, 48.864140576953304]}";48.864140577,2.34831456887
MATERNELLES (année scolaire 2019/2020);FONTARABIE (12) MAT;12 RUE DE FONTARABIE;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.400511640753265, 48.85752136603916]}";48.857521366,2.40051164075
MATERNELLES (année scolaire 2019/2020);HIPPOLYTE MAINDRON (48) MAT;48 RUE HIPPOLYTE MAINDRON;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.320559193041485, 48.83040458055218]}";48.8304045806,2.32055919304
MATERNELLES (année scolaire 2019/2020);GLACIERE (100) MAT;10 RUE SOEUR CATHERINE MARIE;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.342910701835068, 48.82979223827813]}";48.8297922383,2.34291070184
MATERNELLES (année scolaire 2019/2020);VERSAILLES (141) MAT;141 AVENUE DE VERSAILLES;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.268017433019282, 48.84212001155344]}";48.8421200116,2.26801743302
MATERNELLES (année scolaire 2019/2020);MARSOULAN (16) MAT;16 RUE MARSOULAN;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.403341015638545, 48.846348606802685]}";48.8463486068,2.40334101564
MATERNELLES (année scolaire 2017/2018);FLEURS (61) MAT;61 CITE DES FLEURS;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.32101135936568, 48.89354792729749]}";48.8935479273,2.32101135937
MATERNELLES (année scolaire 2017/2018);REIMS (38-40) POLY;38 BOULEVARD DE REIMS;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.295450619155225, 48.88828196110204]}";48.8882819611,2.29545061916
MATERNELLES (année scolaire 2017/2018);BELLEVILLE (345) MAT;345 RUE DE BELLEVILLE;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.405538125673334, 48.87700867311678]}";48.8770086731,2.40553812567
MATERNELLES (année scolaire 2017/2018);GEORGES THILL (11) MAT;11 rue GEORGES THILL;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.388884800958181, 48.88670169100298]}";48.886701691,2.38888480096
MATERNELLES (année scolaire 2017/2018);ANTOINE CHANTIN (22) MAT;22 rue ANTOINE CHANTIN;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.322533613759899, 48.8272824598084]}";48.8272824598,2.32253361376
MATERNELLES (année scolaire 2017/2018);BOY  ZELENSKI (5) MAT;5 rue BOY-ZELENSKI;10ème Ardt;75110;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.367886623923302, 48.876834639062004]}";48.8768346391,2.36788662392
MATERNELLES (année scolaire 2017/2018);PELLEPORT (172) MAT;172 rue PELLEPORT;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.398023071229067, 48.87377192154725]}";48.8737719215,2.39802307123
MATERNELLES (année scolaire 2017/2018);LEGOUVE (6) MAT;6 rue LEGOUVE;10ème Ardt;75110;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.362175398503968, 48.87225487349522]}";48.8722548735,2.3621753985
MATERNELLES (année scolaire 2017/2018);MIOLLIS (33) MAT;33 rue MIOLLIS;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.302463473586401, 48.845415110999795]}";48.845415111,2.30246347359
MATERNELLES (année scolaire 2017/2018);MARAICHERS (31) MAT;31 RUE DES MARAICHERS;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.407181998890396, 48.85097529959205]}";48.8509752996,2.40718199889
MATERNELLES (année scolaire 2017/2018);RODIER (30) MAT;30 rue RODIER;9ème Ardt;75109;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3430039904519893, 48.87870345836791]}";48.8787034584,2.34300399045
