Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
ELEMENTAIRES (année scolaire 2017/2018);PARMENTIER (109) ELEM;109 avenue PARMENTIER;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.372622075753492, 48.86761511203382]}";48.867615112,2.37262207575
ELEMENTAIRES (année scolaire 2017/2018);LE VAU (10) POLY;10 rue LE VAU;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.41131171297101, 48.86659752208843]}";48.8665975221,2.41131171297
ELEMENTAIRES (année scolaire 2017/2018);ARGENTEUIL (11) ELEM;11 RUE D' ARGENTEUIL;1er Ardt;75101;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.333823253289165, 48.864885762346724]}";48.8648857623,2.33382325329
ELEMENTAIRES (année scolaire 2017/2018);GERTY ARCHIMEDE (5) ELEM;5 rue BARON LE ROY;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.387077271013362, 48.83558943250102]}";48.8355894325,2.38707727101
ELEMENTAIRES (année scolaire 2017/2018);LOUVOIS (6) ELEM;6 RUE DE LOUVOIS;2ème Ardt;75102;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.337487025026166, 48.868274606038796]}";48.868274606,2.33748702503
ELEMENTAIRES (année scolaire 2017/2018);LOUIS DE FUNES(2) ZAC BEAUJON POLY;2 ALLEE LOUIS DE FUNES;8ème Ardt;75108;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.305876459040178, 48.875907063446505]}";48.8759070634,2.30587645904
ELEMENTAIRES (année scolaire 2017/2018);CHEMINETS (16) ELEM;16 RUE DES CHEMINETS;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.398716274880954, 48.8876465616009]}";48.8876465616,2.39871627488
ELEMENTAIRES (année scolaire 2017/2018);PRISSE D'AVENNES (5) ELEM;5 rue PRISSE D'AVENNES;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.328290185843788, 48.825118860960636]}";48.825118861,2.32829018584
ELEMENTAIRES (année scolaire 2017/2018);ST BENOIT (12) ELEM;12 rue SAINT-BENOIT;6ème Ardt;75106;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.333048442178432, 48.855099626452656]}";48.8550996265,2.33304844218
ELEMENTAIRES (année scolaire 2017/2018);TOURELLES (9) POLY;9 RUE DES TOURELLES;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.4040861161148133, 48.874737294075985]}";48.8747372941,2.40408611611
ELEMENTAIRES (année scolaire 2017/2018);FALGUIERE (20) ELEM;20 rue FALGUIERE;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.316625660462111, 48.84323079394538]}";48.8432307939,2.31662566046
ELEMENTAIRES (année scolaire 2017/2018);COMPANS (106) ELEM A;106 rue COMPANS;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.389781418394483, 48.88038555016589]}";48.8803855502,2.38978141839
ELEMENTAIRES (année scolaire 2017/2018);BALANCHINE (8-10) POLY;8 rue GEORGE BALANCHINE;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.373644553908758, 48.836467200315546]}";48.8364672003,2.37364455391
ELEMENTAIRES (année scolaire 2017/2018);MADEMOISELLE (81) ELEM;81 rue MADEMOISELLE;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.300408973423639, 48.843380402405735]}";48.8433804024,2.30040897342
ELEMENTAIRES (année scolaire 2017/2018);ROMAINVILLE (59) ELEM B;59 RUE DE ROMAINVILLE;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.403232064283586, 48.877378111535236]}";48.8773781115,2.40323206428
ELEMENTAIRES (année scolaire 2017/2018);MARGUERITE LONG (5) POLY;5 rue MARGUERITE LONG;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.304519099860841, 48.891013094370784]}";48.8910130944,2.30451909986
ELEMENTAIRES (année scolaire 2017/2018);CHARLES BAUDELAIRE (8) ELEM;8 rue CHARLES BAUDELAIRE;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.376466491149389, 48.84883039893494]}";48.8488303989,2.37646649115
ELEMENTAIRES (année scolaire 2017/2018);BAUCHES (10) ELEM;10 RUE DES BAUCHES;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.27404069816434, 48.85595162416754]}";48.8559516242,2.27404069816
ELEMENTAIRES (année scolaire 2017/2018);BRETONNEAU (9) ELEM;9 rue BRETONNEAU;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.403196010164587, 48.867723693163406]}";48.8677236932,2.40319601016
ELEMENTAIRES (année scolaire 2017/2018);EVANGILE (33) ELEM;33 RUE DE L' EVANGILE;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.365122400585114, 48.89406873160156]}";48.8940687316,2.36512240059
ELEMENTAIRES (année scolaire 2017/2018);VILLETTE (61) ELEM;61 RUE DE LA VILLETTE;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.388081995487677, 48.87841779940139]}";48.8784177994,2.38808199549
ELEMENTAIRES (année scolaire 2017/2018);IVRY (47) ELEM B;47 AVENUE D' IVRY;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.365782181713796, 48.82306036730415]}";48.8230603673,2.36578218171
ELEMENTAIRES (année scolaire 2017/2018);SORBIER (15) ELEM;15 rue SORBIER;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.392126579097336, 48.86643405845777]}";48.8664340585,2.3921265791
ELEMENTAIRES (année scolaire 2017/2018);PARC DES PRINCES (23) ELEM;23 AVENUE DU PARC DES PRINCES;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.254649205899527, 48.840918391632755]}";48.8409183916,2.2546492059
ELEMENTAIRES (année scolaire 2017/2018);PYRENEES (291) ELEM B;291 RUE DES PYRENEES;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.394876559152436, 48.86929088624309]}";48.8692908862,2.39487655915
ELEMENTAIRES (année scolaire 2017/2018);GENERAL LASALLE (1) ELEM;1 RUE DU GENERAL LASALLE;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.381214744545144, 48.87425637846907]}";48.8742563785,2.38121474455
ELEMENTAIRES (année scolaire 2018/2019);BLANCHE (9) ELEM;9 rue BLANCHE;9ème Ardt;75109;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.331786454247013, 48.87796815082263]}";48.8779681508,2.33178645425
ELEMENTAIRES (année scolaire 2017/2018);DAMREMONT (67) ELEM A;67 rue DAMREMONT;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.335358692653514, 48.89237870104983]}";48.892378701,2.33535869265
ELEMENTAIRES (année scolaire 2018/2019);OLIVIER METRA (24) ELEM A;24 rue OLIVIER METRA;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.3942626050993923, 48.87300073433859]}";48.8730007343,2.3942626051
ELEMENTAIRES (année scolaire 2017/2018);AVE MARIA (22) ELEM;22 RUE DE L' AVE MARIA;4ème Ardt;75104;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.359861989536493, 48.853181257782545]}";48.8531812578,2.35986198954
ELEMENTAIRES (année scolaire 2018/2019);DELAMBRE (24) ELEM;24 rue DELAMBRE;14ème Ardt;75114;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.326808867467083, 48.84159829707345]}";48.8415982971,2.32680886747
ELEMENTAIRES (année scolaire 2017/2018);FRANCOISE DORLEAC  ELEM (8)A;8 place FRANCOISE DORLEAC;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.337455554499728, 48.900063520938524]}";48.9000635209,2.3374555545
ELEMENTAIRES (année scolaire 2018/2019);PARC DES PRINCES (23) ELEM;23 AVENUE DU PARC DES PRINCES;16ème Ardt;75116;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.254649205899527, 48.840918391632755]}";48.8409183916,2.2546492059
ELEMENTAIRES (année scolaire 2017/2018);SIMON BOLIVAR (67) ELEM;67 avenue SIMON BOLIVAR;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.377275252793348, 48.87635948748612]}";48.8763594875,2.37727525279
ELEMENTAIRES (année scolaire 2018/2019);PIERRE LAROUSSE (28) ELEM;28 rue PIERRE LAROUSSE;14ème Ardt;75114;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.314210381357723, 48.82909770077652]}";48.8290977008,2.31421038136
ELEMENTAIRES (année scolaire 2017/2018);PONTOISE (21) ELEM;21 RUE DE PONTOISE;5ème Ardt;75105;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.351264111575852, 48.848749865384136]}";48.8487498654,2.35126411158
ELEMENTAIRES (année scolaire 2018/2019);EPINETTES (42) ELEM;42 RUE DES EPINETTES;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.323889402230782, 48.89681677533775]}";48.8968167753,2.32388940223
ELEMENTAIRES (année scolaire 2018/2019);PEREIRE (221) ELEM;221 boulevard PEREIRE;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.289289688986715, 48.880564893583745]}";48.8805648936,2.28928968899
ELEMENTAIRES (année scolaire 2018/2019);PRIMO LEVI (21) POLY;21 rue PRIMO LEVI;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.3787449005812302, 48.83054196798175]}";48.830541968,2.37874490058
ELEMENTAIRES (année scolaire 2018/2019);LA FONTAINE (41B) ELEM;41 bis rue JEAN DE LA FONTAINE;16ème Ardt;75116;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.270380714616243, 48.85017170808999]}";48.8501717081,2.27038071462
ELEMENTAIRES (année scolaire 2018/2019);MURAT (162) ELEM;162 boulevard MURAT;16ème Ardt;75116;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.265105062057403, 48.83895377594085]}";48.8389537759,2.26510506206
ELEMENTAIRES (année scolaire 2018/2019);PROVIDENCE (5) ELEM A;5 RUE DE LA PROVIDENCE;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.348883241828267, 48.82534794570992]}";48.8253479457,2.34888324183
ELEMENTAIRES (année scolaire 2018/2019);PARMENTIER (11B) ELEM;11 bis avenue PARMENTIER;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.378800224295568, 48.85975604210564]}";48.8597560421,2.3788002243
ELEMENTAIRES (année scolaire 2018/2019);COLONEL MOLL (16) ELEM;16 RUE DU COLONEL MOLL;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.290101061345522, 48.878012858561775]}";48.8780128586,2.29010106135
ELEMENTAIRES (année scolaire 2018/2019);SIMON BOLIVAR (119) ELEM A;119 avenue SIMON BOLIVAR;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.374187395442212, 48.87983801765461]}";48.8798380177,2.37418739544
ELEMENTAIRES (année scolaire 2018/2019);CHAT.DES RENTIERS (37) ELEM;37 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.369976586395191, 48.8246224202302]}";48.8246224202,2.3699765864
ELEMENTAIRES (année scolaire 2018/2019);BOUVINES (4) ELEM;4 AVENUE DE BOUVINES;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.396500497644375, 48.84985277401277]}";48.849852774,2.39650049764
ELEMENTAIRES (année scolaire 2018/2019);ROBERT ESTIENNE (8) POLY;8 rue ROBERT ESTIENNE;8ème Ardt;75108;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.305114779157057, 48.86861806950118]}";48.8686180695,2.30511477916
ELEMENTAIRES (année scolaire 2021/2022);LAS CASES (27) POLY;27 RUE LAS CASES;7ème Ardt;75107;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.318591447403378, 48.85897842229515]}";48.8589784223,2.3185914474
ELEMENTAIRES (année scolaire 2018/2019);DAUMESNIL (253 T) ELEM;253 ter avenue DAUMESNIL;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.403118293044725, 48.837044659614406]}";48.8370446596,2.40311829304
ELEMENTAIRES (année scolaire 2021/2022);GENERAL LASALLE (1) ELEM;1 RUE DU GENERAL LASALLE;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.381214745951106, 48.874256374878975]}";48.8742563749,2.38121474595
ELEMENTAIRES (année scolaire 2021/2022);SIMPLON (14) POLY;14 RUE SIMPLON;18ème Ardt;75118;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.351456531659591, 48.893573153615904]}";48.8935731536,2.35145653166
ELEMENTAIRES (année scolaire 2021/2022);JEAN ZAY (18) ELEM;18 RUE JEAN ZAY;14ème Ardt;75114;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.320636723082595, 48.83762121194945]}";48.8376212119,2.32063672308
ELEMENTAIRES (année scolaire 2021/2022);PIAT (36) POLY;36 RUE PIAT;20ème Ardt;75120;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.384822385734509, 48.87222675535386]}";48.8722267554,2.38482238573
ELEMENTAIRES (année scolaire 2021/2022);OLIVIER DE SERRES (27) ELEM;27 RUE OLIVIER DE SERRES;15ème Ardt;75115;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.2968603794471623, 48.83561984016854]}";48.8356198402,2.29686037945
ELEMENTAIRES (année scolaire 2021/2022);RIBLETTE (14) ELEM B;14 RUE RIBLETTE;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.4059821312439302, 48.85996885322389]}";48.8599688532,2.40598213124
ELEMENTAIRES (année scolaire 2021/2022);JACQUES KELLNER (5) ELEM;5 RUE JACQUES KELLNER;17ème Ardt;75117;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.324738339747165, 48.89663856496533]}";48.896638565,2.32473833975
ELEMENTAIRES (année scolaire 2021/2022);TITON (14) ELEM;14 RUE TITON;11ème Ardt;75111;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.386524384779098, 48.85149661585573]}";48.8514966159,2.38652438478
ELEMENTAIRES (année scolaire 2021/2022);SURENE (18) ELEM;18 RUE DE SURENE;8ème Ardt;75108;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.320572529351104, 48.871059889527096]}";48.8710598895,2.32057252935
ELEMENTAIRES (année scolaire 2021/2022);PORTE BRANCION (5) ELEM;5 AVENUE DE LA PORTE BRANCION;15ème Ardt;75115;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.302093888102168, 48.82745045804662]}";48.827450458,2.3020938881
ELEMENTAIRES (année scolaire 2021/2022);VOLTAIRE (8) ELEM;8 CITE VOLTAIRE;11ème Ardt;75111;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.390499576440515, 48.852651927441485]}";48.8526519274,2.39049957644
ELEMENTAIRES (année scolaire 2021/2022);CARDINAL AMETTE (3) ELEM;3 PLACE DU CARDINAL AMETTE;15ème Ardt;75115;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.297107585629457, 48.8509375253602]}";48.8509375254,2.29710758563
ELEMENTAIRES (année scolaire 2021/2022);BIGNON (4) ELEM;4 RUE BIGNON;12ème Ardt;75112;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.388515774024811, 48.840431158373754]}";48.8404311584,2.38851577402
ELEMENTAIRES (année scolaire 2021/2022);PLAINE (9) ELEM B;9 RUE DE LA PLAINE;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.399914835474164, 48.84996400162307]}";48.8499640016,2.39991483547
ELEMENTAIRES (année scolaire 2021/2022);PAJOL (11) POLY;11 RUE PAJOL;18ème Ardt;75118;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.360609672204907, 48.885570452982435]}";48.885570453,2.3606096722
ELEMENTAIRES (année scolaire 2021/2022);PAUL VALERY (18) POLY;18 RUE PAUL VALERY;16ème Ardt;75116;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.290000668219244, 48.870342903705264]}";48.8703429037,2.29000066822
ELEMENTAIRES (année scolaire 2021/2022);LEVERT (1) ELEM;1 RUE LEVERT;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.389634851915271, 48.873072780898454]}";48.8730727809,2.38963485192
ELEMENTAIRES (année scolaire 2021/2022);GENERAL BRUNET (7) ELEM;7 RUE DU GENERAL BRUNET;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.390258806812806, 48.88026543101531]}";48.880265431,2.39025880681
ELEMENTAIRES (année scolaire 2021/2022);MUSSET (20) ELEM;20 RUE DE MUSSET;16ème Ardt;75116;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.263539693146328, 48.842082240931724]}";48.8420822409,2.26353969315
ELEMENTAIRES (année scolaire 2021/2022);WURTZ (16) ELEM;16 RUE WURTZ;13ème Ardt;75113;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.344618527667761, 48.82693192147903]}";48.8269319215,2.34461852767
ELEMENTAIRES (année scolaire 2021/2022);FAUBOURG ST DENIS (34) ELEM;34 RUE DU FAUBOURG SAINT DENIS;10ème Ardt;75110;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.353506735372657, 48.87111111278697]}";48.8711111128,2.35350673537
ELEMENTAIRES (année scolaire 2021/2022);LAMORICIERE (10) ELEM A;10 AVENUE LAMORICIERE;12ème Ardt;75112;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.412337923334131, 48.84486769220891]}";48.8448676922,2.41233792333
ELEMENTAIRES (année scolaire 2021/2022);ALESIA (188) ELEM;188 RUE D'ALESIA;14ème Ardt;75114;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.312809893372725, 48.83250682565386]}";48.8325068257,2.31280989337
ELEMENTAIRES (année scolaire 2021/2022);EPINETTES (42) ELEM;42 RUE DES EPINETTES;17ème Ardt;75117;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.323889402242461, 48.896816774438484]}";48.8968167744,2.32388940224
ELEMENTAIRES (année scolaire 2021/2022);BRUXELLES (32) ELEM;32 RUE DE BRUXELLES;9ème Ardt;75109;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.328801399779294, 48.882999745994724]}";48.882999746,2.32880139978
ELEMENTAIRES (année scolaire 2021/2022);TRUFFAUT (15) POLY;15 RUE TRUFFAUT;17ème Ardt;75117;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.322540242614652, 48.88493024951724]}";48.8849302495,2.32254024261
ELEMENTAIRES (année scolaire 2021/2022);MONTEMPOIVRE (16) POLY;16 RUE DE MONTEMPOIVRE;12ème Ardt;75112;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.4070143512307203, 48.840138661603454]}";48.8401386616,2.40701435123
ELEMENTAIRES (année scolaire 2021/2022);TANDOU (9) ELEM;9 RUE TANDOU;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.379257318602094, 48.8860453090761]}";48.8860453091,2.3792573186
ELEMENTAIRES (année scolaire 2021/2022);CHARENTON (51) ELEM;51 RUE DE CHARENTON;12ème Ardt;75112;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.372733395437256, 48.85107476602294]}";48.851074766,2.37273339544
ELEMENTAIRES (année scolaire 2021/2022);ARGENTEUIL (11) ELEM;11 RUE D'ARGENTEUIL;1er Ardt;75101;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.333823253346664, 48.86488575785032]}";48.8648857579,2.33382325335
ELEMENTAIRES (année scolaire 2021/2022);FELIX FAURE (146) ELEM;146 AVENUE FELIX FAURE;15ème Ardt;75115;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.279313380280918, 48.83735652788693]}";48.8373565279,2.27931338028
ELEMENTAIRES (année scolaire 2021/2022);DAMESME (5) ELEM;5 RUE DAMESME;13ème Ardt;75113;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.355436266356012, 48.82509770117379]}";48.8250977012,2.35543626636
ELEMENTAIRES (année scolaire 2021/2022);BLOMET (19) ELEM;19 RUE BLOMET;15ème Ardt;75115;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.307175521943753, 48.843154953332736]}";48.8431549533,2.30717552194
ELEMENTAIRES (année scolaire 2021/2022);ARMAND CARREL (43) ELEM;43 RUE ARMAND CARREL;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.376675107984607, 48.882658022690514]}";48.8826580227,2.37667510798
ELEMENTAIRES (année scolaire 2021/2022);OURCQ (105B) ELEM A;105 bis RUE DE L'OURCQ (ECOLE B);19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.375075379341595, 48.89355839261753]}";48.8935583926,2.37507537934
ELEMENTAIRES (année scolaire 2021/2022);REUILLY (27) ELEM;27 RUE DE REUILLY;12ème Ardt;75112;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.386425033630881, 48.847958930667104]}";48.8479589307,2.38642503363
ELEMENTAIRES (année scolaire 2021/2022);SIMON BOLIVAR (67) ELEM;67 AVENUE SIMON BOLIVAR;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.377275254188988, 48.876359484795394]}";48.8763594848,2.37727525419
ELEMENTAIRES (année scolaire 2021/2022);ST ISAURE (18) ELEM;18 RUE SAINTE ISAURE;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.344430153737189, 48.89416202254937]}";48.8941620225,2.34443015374
ELEMENTAIRES (année scolaire 2021/2022);TANDOU (16) POLY;16 RUE TANDOU;19ème Ardt;75119;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.379959680743265, 48.88615362252907]}";48.8861536225,2.37995968074
ELEMENTAIRES (année scolaire 2021/2022);LE VAU (10) POLY;10 RUE LE VAU;20ème Ardt;75120;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.411311714374793, 48.86659751849794]}";48.8665975185,2.41131171437
ELEMENTAIRES (année scolaire 2021/2022);MARSEILLE (17) ELEM;17 RUE DE MARSEILLE;10ème Ardt;75110;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.363824662201401, 48.87175161155989]}";48.8717516116,2.3638246622
ELEMENTAIRES (année scolaire 2020/2021);PICPUS (56) ELEM B;56 RUE DE PICPUS;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.396622583993178, 48.84359141551743]}";48.8435914155,2.39662258399
ELEMENTAIRES (année scolaire 2021/2022);FESSART (4) ELEM;4 RUE FESSART;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.388627398928954, 48.87620483668459]}";48.8762048367,2.38862739893
ELEMENTAIRES (année scolaire 2020/2021);ETIENNE DOLET (31) ELEM;31 RUE ETIENNE DOLET;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.3853632373377343, 48.86814996343166]}";48.8681499634,2.38536323734
ELEMENTAIRES (année scolaire 2021/2022);HOSPITAL. ST GERVAIS (10) POLY;10 R HOSPITALIERES ST GERVAIS;4ème Ardt;75104;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.359141781963729, 48.85791478449451]}";48.8579147845,2.35914178196
ELEMENTAIRES (année scolaire 2020/2021);RIBLETTE (16) ELEM A;16 RUE RIBLETTE;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.406570081066556, 48.86006880940259]}";48.8600688094,2.40657008107
ELEMENTAIRES (année scolaire 2020/2021);LEPIC (62) ELEM;62 RUE LEPIC;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.333969772249815, 48.88694476230871]}";48.8869447623,2.33396977225
ELEMENTAIRES (année scolaire 2020/2021);FOURCROY (12B) ELEM;12 bis RUE FOURCROY;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.297322002214936, 48.88074263795132]}";48.880742638,2.29732200221
ELEMENTAIRES (année scolaire 2020/2021);LEMERCIER (105) ELEM;105 RUE LEMERCIER;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.31808286931826, 48.889703306158204]}";48.8897033062,2.31808286932
ELEMENTAIRES (année scolaire 2020/2021);DAUMESNIL (253 T) ELEM;253 ter AVENUE DAUMESNIL;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.403118294437877, 48.83704465692328]}";48.8370446569,2.40311829444
ELEMENTAIRES (année scolaire 2020/2021);EMILE BOLLAERT (53) POLY;53 RUE EMILE BOLLAERT;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.374635191558698, 48.89969071537215]}";48.8996907154,2.37463519156
ELEMENTAIRES (année scolaire 2020/2021);BOILEAU (17-23) ELEM;17 RUE BOILEAU;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.265264227484804, 48.84634434555368]}";48.8463443456,2.26526422748
ELEMENTAIRES (année scolaire 2020/2021);IVRY (47) ELEM A;47 AVENUE D' IVRY;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.365782181735674, 48.8230603655055]}";48.8230603655,2.36578218174
